ANO,UF,Código IBGE ,Município,Nº do Decreto,Data do Decreto,Desastre,SE/ECP,Nº da Portaria,Data da Portaria
2009,CE,2313351,TEJUÇUOCA,-,-,INUNDAÇÕES,SE,744,-
2009,CE,2313401,TIANGUÁ,29774,19/05/09,INUNDAÇÕES,SE,870,18/09/09
2009,CE,2313500,TRAIRI,-,-,ESTIAGEM,SE,261,-
2009,CE,2313609,UBAJARA,29744,19/05/09,INUNDAÇÕES,SE,1128,23/12/09
2009,CE,2313757,UMIRIM,-,-,ESTIAGEM,SE,185,-
2009,CE,2313807,URUBURETAMA,-,-,ENXURRADAS,SE,745,-
2009,CE,2313906,URUOCA,7,30/04/09,INUNDAÇÕES,SE,1007,10/11/09
2009,CE,2313955,VARJOTA,-,-,INUNDAÇÕES,SE,843,-
2009,CE,2314003,VÁRZEA ALEGRE,29771,01/06/09,INUNDAÇÕES,SE,1112,21/12/09
2009,CE,2314102,VIÇOSA DO CEARÁ,29744,19/05/09,INUNDAÇÕES,SE,1070,09/12/09
2009,ES,3200169,ÁGUA DOCE DO NORTE,-,-,ENXURRADAS,SE,343,-
2009,ES,3200201,ALEGRE,-,-,ENXURRADAS,SE,428,-
2009,ES,3200508,APIACÁ,-,-,ENXURRADAS,SE,429,-
2009,ES,3200805,BAIXO GUANDU,-,-,ENXURRADAS,SE,333,-
2009,ES,3200904,BARRA DE SÃO FRANCISCO,-,-,ESTIAGEM,SE,98,-
2009,ES,3201001,BOA ESPERANÇA,-,-,ESTIAGEM,SE,33,-
2009,ES,3201100,BOM JESUS DO NORTE,-,-,ENXURRADAS,SE,262,-
2009,ES,3201100,BOM JESUS DO NORTE,-,-,ENXURRADAS,SE,614,-
2009,ES,3201100,BOM JESUS DO NORTE,-,-,INUNDAÇÕES,ECP,707,-
2009,ES,3201209,CACHOEIRO DE ITAPEMIRIM,-,-,ENXURRADAS,SE,629,-
2009,ES,3201407,CASTELO,-,-,ENXURRADAS,SE,651,-
2009,ES,3201407,CASTELO,-,-,ENXURRADAS,SE,804,-
2009,ES,3201506,COLATINA,-,-,ESTIAGEM,SE,34,-
2009,ES,3201704,CONCEIÇÃO DO CASTELO,-,-,ENXURRADAS,SE,596,-
2009,ES,3201902,DOMINGOS MARTINS,-,-,ENXURRADAS,SE,334,-
2009,ES,3202207,FUNDÃO,-,-,ENXURRADAS,SE,465,-
2009,ES,3202306,GUAÇUÍ,6418,08/01/09,ENXURRADAS,SE,1023,25/11/09
2009,ES,3202504,IBIRAÇU,-,-,ENXURRADAS,SE,126,-
2009,ES,3202504,IBIRAÇU,-,-,ENXURRADAS,SE,587,-
2009,ES,3202504,IBIRAÇU,-,-,ENXURRADAS,SE,746,-
2009,ES,3202603,ICONHA,-,-,ENXURRADAS,SE,325,-
2009,ES,3202801,ITAPEMIRIM,-,-,ENXURRADAS,SE,263,-
2009,ES,3203106,JERÔNIMO MONTEIRO,-,-,ENXURRADAS,SE,430,-
2009,ES,3203130,JOÃO NEIVA,-,-,ENXURRADAS,SE,264,-
2009,ES,3203130,JOÃO NEIVA,-,-,ENXURRADAS,SE,630,-
2009,ES,3203163,LARANJA DA TERRA,-,-,INUNDAÇÕES,SE,573,-
2009,ES,3203205,LINHARES,-,-,ENXURRADAS,SE,730,-
2009,ES,3203320,MARATAÍZES,-,-,RISCO RELACIONADO AO COLAPSO DE SOBRECARGA DO SISTEMA DE COLETA DE LIXO¹,SE,773,-
2009,ES,3203346,MARECHAL FLORIANO,-,-,ENXURRADAS,SE,416,-
2009,ES,3203403,MIMOSO DO SUL,-,-,ENXURRADAS,SE,652,-
2009,ES,3203700,MUNIZ FREIRE,-,-,DESLIZAMENTOS DE SOLO E/OU ROCHA,SE,615,-
2009,ES,3204005,PANCAS,-,-,SECA,SE,83,-
2009,ES,3204500,SANTA LEOPOLDINA,-,-,ENXURRADAS,SE,335,-
2009,ES,3204559,SANTA MARIA DE JETIBÁ,-,-,ENXURRADAS,SE,616,-
2009,ES,3204807,SÃO JOSÉ DO CALÇADO,-,-,ENXURRADAS,SE,631,-
2009,ES,3204955,SÃO ROQUE DO CANAÃ,-,-,ESTIAGEM,SE,35,-
2009,ES,3205036,VARGEM ALTA,-,-,ENXURRADAS,SE,194,-
2009,ES,3205036,VARGEM ALTA,-,-,ENXURRADAS,SE,532,-
2009,ES,3205036,VARGEM ALTA,-,-,ENXURRADAS,SE,747,-
2009,ES,3205036,VARGEM ALTA,1784,22/04/09,ENXURRADAS,SE,920,02/10/09
2009,ES,3205101,VIANA,-,-,ENXURRADAS,SE,326,-
2009,ES,3205150,VILA PAVÃO,-,-,ENXURRADAS,SE,748,-
2009,ES,3205200,VILA VELHA,-,-,ENXURRADAS,SE,265,-
2009,MA,2100956,ARAME,-,-,ENXURRADAS,SE,802,-
2009,MA,2101004,ARARI,25336,04/05/09,INUNDAÇÕES,SE,1044,01/12/09
2009,MA,2101202,BACABAL,-,-,INUNDAÇÕES,SE,809,-
2009,MA,2102705,CANTANHEDE,25336,04/05/09,INUNDAÇÕES,SE,871,18/09/09
2009,MA,2103000,CAXIAS,-,-,INUNDAÇÕES,SE,810,-
2009,MA,2103307,CODÓ,-,-,INUNDAÇÕES,SE,774,-
2009,MA,2103901,DUQUE BACELAR,25336,04/05/09,INUNDAÇÕES,SE,1075,10/12/09
2009,MA,2104800,GRAJAÚ,-,-,ENXURRADAS,SE,749,-
2009,MA,2105104,ICATU,25337,04/05/09,ENXURRADAS,SE,1008,10/11/09
2009,MA,2105708,LAGO DA PEDRA,25337,04/05/09,ENXURRADAS,SE,984,06/11/09
2009,MA,2105807,LAGO DO JUNCO,-,-,ENXURRADAS,SE,803,-
2009,MA,2106508,MATINHA,16,10/05/09,INUNDAÇÕES,SE,1096,16/12/09
2009,MA,2106631,MATÕES DO NORTE,-,-,INUNDAÇÕES,SE,826,-
2009,MA,2106755,MIRANDA DO NORTE,25336,04/05/09,INUNDAÇÕES,SE,921,02/10/09
2009,MA,2107209,NINA RODRIGUES,25336,04/05/09,INUNDAÇÕES,SE,936,16/10/09
2009,MA,2107605,PALMEIRÂNDIA,13,27/04/09,INUNDAÇÕES,SE,922,02/10/09
2009,MA,2108207,PEDREIRAS,-,-,INUNDAÇÕES,SE,698,-
2009,MA,2108702,PIO XII,-,-,INUNDAÇÕES,SE,805,-
2009,MA,2108900,POÇÃO DE PEDRAS,6,12/05/09,INUNDAÇÕES,SE,1097,16/12/09
2009,MA,2109270,PRESIDENTE SARNEY,12,29/05/09,INUNDAÇÕES,SE,1144,23/12/09
2009,MA,2109304,PRESIDENTE VARGAS,-,-,ENXURRADAS,SE,806,-
2009,MA,2109601,ROSÁRIO,-,-,INUNDAÇÕES,SE,775,-
2009,MA,2110401,SÃO BENEDITO DO RIO PRETO,3,05/05/09,INUNDAÇÕES,SE,1076,10/12/09
2009,MA,2110609,SÃO BERNARDO,25336,04/05/09,INUNDAÇÕES,SE,1113,21/12/09
2009,MA,2111029,SÃO JOÃO DO CARÚ,-,-,INUNDAÇÕES,SE,844,-
2009,MA,2111409,SÃO LUÍS GONZAGA DO MARANHÃO,-,-,INUNDAÇÕES,SE,829,-
2009,MA,2111748,SENADOR ALEXANDRE COSTA,-,-,INUNDAÇÕES,SE,776,-
2009,MA,2112233,TRIZIDELA DO VALE,-,-,INUNDAÇÕES,SE,636,-
2009,MA,2112274,TUFILÂNDIA,-,-,INUNDAÇÕES,SE,811,-
2009,MA,2112308,TUNTUM,-,-,INUNDAÇÕES,SE,812,-
2009,MA,2112704,VARGEM GRANDE,25337,04/05/09,ENXURRADAS,SE,1077,10/12/09
2009,MA,2112803,VIANA,12,08/05/09,INUNDAÇÕES,SE,937,16/10/09
2009,MA,2112902,VITÓRIA DO MEARIM,-,-,INUNDAÇÕES,SE,813,-
2009,MA,2113009,VITORINO FREIRE,-,-,INUNDAÇÕES,SE,814,-
2009,MG,3100500,AÇUCENA,-,-,ENXURRADAS,SE,498,-
2009,MG,3100807,AGUANIL,-,-,INUNDAÇÕES,SE,499,-
2009,MG,3153509,ALTO JEQUITIBÁ,-,-,INUNDAÇÕES,SE,266,-
2009,MG,3102308,ALVINÓPOLIS,-,-,ENXURRADAS,SE,345,-
2009,MG,3102506,AMPARO DO SERRA,-,-,ENXURRADAS,SE,267,-
2009,MG,3103009,ANTÔNIO DIAS,-,-,DESLIZAMENTOS DE SOLO E/OU ROCHA,SE,208,-
2009,MG,3103108,ANTÔNIO PRADO DE MINAS,-,-,ENXURRADAS,SE,500,-
2009,MG,3106101,BELMIRO BRAGA,-,-,INUNDAÇÕES,SE,36,-
2009,MG,3106200,BELO HORIZONTE,-,-,ENXURRADAS,SE,731,-
2009,MG,3106200,BELO HORIZONTE,13713,16/09/09,DESASTRES RELACIONADOS A TRANSPORTE DE PASSAGEIROS E CARGAS NÃO PERIGOSAS TRANSPORTE RODOVIÁRIO,ECP,905,28/09/09
2009,MG,3106408,BELO VALE,-,-,INUNDAÇÕES,SE,346,-
2009,MG,3108701,BRÁS PIRES,-,-,INUNDAÇÕES,SE,356,-
2009,MG,3109006,BRUMADINHO,-,-,INUNDAÇÕES,SE,533,-
2009,MG,3110004,CAETÉ,-,-,ENXURRADAS,SE,501,-
2009,MG,3111150,CAMPO AZUL,-,-,ESTIAGEM,SE,84,-
2009,MG,3111705,CANAÃ,-,-,INUNDAÇÕES,SE,195,-
2009,MG,3113305,CARANGOLA,-,-,INUNDAÇÕES,SE,392,-
2009,MG,3113701,CARLOS CHAGAS,-,-,INUNDAÇÕES,SE,502,-
2009,MG,3115300,CATAGUASES,-,-,INUNDAÇÕES,SE,127,-
2009,MG,3116506,CLARO DOS POÇÕES,15,15/02/09,ENXURRADAS,SE,1024,25/11/09
2009,MG,3117504,CONCEIÇÃO DO MATO DENTRO,-,-,ENXURRADAS,SE,588,-
2009,MG,3118007,CONGONHAS,-,-,INUNDAÇÕES,SE,327,-
2009,MG,3118601,CONTAGEM,-,-,ENXURRADAS,SE,209,-
2009,MG,3120607,CRUCILÂNDIA,-,-,INUNDAÇÕES,SE,268,-
2009,MG,3120839,CUPARAQUE,-,-,INUNDAÇÕES,SE,269,-
2009,MG,3122009,DIVINO,-,-,ENXURRADAS,SE,503,-
2009,MG,3122900,DONA EUSÉBIA,-,-,INUNDAÇÕES,SE,304,-
2009,MG,3123858,ENTRE FOLHAS,789,08/04/09,ENXURRADAS,SE,893,25/09/09
2009,MG,3124005,ERVÁLIA,-,-,DESLIZAMENTOS DE SOLO E/OU ROCHA,SE,210,-
2009,MG,3124203,ESPERA FELIZ,-,-,DESLIZAMENTOS DE SOLO E/OU ROCHA,SE,504,-
2009,MG,3126109,FORMIGA,-,-,INUNDAÇÕES,SE,211,-
2009,MG,3126901,FREI INOCÊNCIO,-,-,INUNDAÇÕES,SE,617,-
2009,MG,3127701,GOVERNADOR VALADARES,-,-,INUNDAÇÕES,SE,534,-
2009,MG,3128808,GUIDOVAL,-,-,INUNDAÇÕES,SE,270,-
2009,MG,3129301,IAPU,-,-,INUNDAÇÕES,SE,505,-
2009,MG,3129806,IBIRITÉ,-,-,ENXURRADAS,SE,618,-
2009,MG,3130903,INHAPIM,190,01/04/09,ENXURRADAS,SE,894,25/09/09
2009,MG,3131802,ITABIRINHA,-,-,INUNDAÇÕES,SE,212,-
2009,MG,3132206,ITAGUARA,-,-,INUNDAÇÕES,SE,271,-
2009,MG,3132503,ITAMARANDIBA,-,-,INUNDAÇÕES,SE,535,-
2009,MG,3133501,ITAPECERICA,-,-,INUNDAÇÕES,SE,272,-
2009,MG,3133600,ITAPEVA,18,18/02/09,ENXURRADAS,SE,923,02/10/09
2009,MG,3135407,JECEABA,-,-,INUNDAÇÕES,SE,506,-
2009,MG,3135506,JEQUERI,-,-,DESLIZAMENTOS DE SOLO E/OU ROCHA,SE,128,-
2009,MG,3136553,JOSÉ RAYDAN,-,-,ENXURRADAS,SE,597,-
2009,MG,3139409,MANHUAÇU,-,-,INUNDAÇÕES,SE,507,-
2009,MG,3139508,MANHUMIRIM,-,-,INUNDAÇÕES,SE,508,-
2009,MG,3139904,MARIA DA FÉ,-,-,INUNDAÇÕES,SE,273,-
2009,MG,3142106,MIRADOURO,-,-,INUNDAÇÕES,SE,274,-
2009,MG,3143906,MURIAÉ,-,-,ENXURRADAS,SE,107,-
2009,MG,3144003,MUTUM,-,-,INUNDAÇÕES,SE,275,-
2009,MG,3145307,NOVO CRUZEIRO,-,-,INUNDAÇÕES,SE,509,-
2009,MG,3146701,PALMA,-,-,DESLIZAMENTOS DE SOLO E/OU ROCHA,SE,536,-
2009,MG,3148202,PATROCÍNIO DO MURIAÉ,-,-,ENXURRADAS,SE,510,-
2009,MG,3148509,PAVÃO,-,-,INUNDAÇÕES,SE,511,-
2009,MG,3148806,PEDRA DO ANTA,-,-,INUNDAÇÕES,SE,336,-
2009,MG,3149903,PERDÕES,-,-,ENXURRADAS,SE,357,-
2009,MG,3150406,PIEDADE DOS GERAIS,-,-,INUNDAÇÕES,SE,589,-
2009,MG,3152105,PONTE NOVA,-,-,INUNDAÇÕES,SE,102,-
2009,MG,3153103,PRESIDENTE BERNARDES,-,-,INUNDAÇÕES,SE,305,-
2009,MG,3154002,RAUL SOARES,-,-,INUNDAÇÕES,SE,213,-
2009,MG,3157500,SANTA EFIGÊNIA DE MINAS,-,-,ENXURRADAS,SE,276,-
2009,MG,3157906,SANTA MARGARIDA,-,-,DESLIZAMENTOS DE SOLO E/OU ROCHA,SE,512,-
2009,MG,3158409,SANTANA DE CATAGUASES,-,-,ENXURRADAS,SE,277,-
2009,MG,3160405,SANTO ANTÔNIO DO MONTE,-,-,INUNDAÇÕES,SE,513,-
2009,MG,3161403,SÃO FRANCISCO DO GLÓRIA,-,-,INUNDAÇÕES,SE,278,-
2009,MG,3161502,SÃO GERALDO,-,-,INUNDAÇÕES,SE,514,-
2009,MG,3163805,SÃO MIGUEL DO ANTA,-,-,INUNDAÇÕES,SE,279,-
2009,MG,3164001,SÃO PEDRO DOS FERROS,-,-,INUNDAÇÕES,SE,537,-
2009,MG,3165404,SAPUCAÍ-MIRIM,-,-,ENXURRADAS,SE,598,-
2009,MG,3165503,SARDOÁ,-,-,INUNDAÇÕES,SE,515,-
2009,MG,3165701,SENADOR FIRMINO,-,-,INUNDAÇÕES,SE,574,-
2009,MG,3167103,SERRO,-,-,INUNDAÇÕES,SE,516,-
2009,MG,3165552,SETUBINHA,-,-,ENXURRADAS,SE,280,-
2009,MG,3167905,TABULEIRO,-,-,INUNDAÇÕES,SE,281,-
2009,MG,3169208,TOMBOS,-,-,INUNDAÇÕES,SE,282,-
2009,MG,3172004,VISCONDE DO RIO BRANCO,-,-,ENXURRADAS,SE,517,-
2009,MS,5000609,AMAMBAI,-,-,ESTIAGEM,SE,653,-
2009,MS,5000609,AMAMBAI,473,19/10/09,GRANIZO,SE,1132,23/12/09
2009,MS,5000906,ANTÔNIO JOÃO,-,-,ESTIAGEM,SE,750,-
2009,MS,5001243,ARAL MOREIRA,-,-,ESTIAGEM,SE,654,-
2009,MS,5002001,BATAYPORÃ,-,-,ESTIAGEM,SE,393,-
2009,MS,5002407,CAARAPÓ,-,-,ESTIAGEM,SE,394,-
2009,MS,5002407,CAARAPÓ,-,-,ESTIAGEM,SE,751,-
2009,MS,5002704,CAMPO GRANDE,10893,29/06/09,ESTIAGEM,SE,1133,23/12/09
2009,MS,5003454,DEODÁPOLIS,-,-,ESTIAGEM,SE,431,-
2009,MS,5003454,DEODÁPOLIS,18,25/06/09,ESTIAGEM,SE,1134,23/12/09
2009,MS,5003504,DOURADINA,-,-,ESTIAGEM,SE,358,-
2009,MS,5003504,DOURADINA,-,-,ESTIAGEM,SE,655,-
2009,MS,5003702,DOURADOS,-,-,ESTIAGEM,SE,129,-
2009,MS,5003702,DOURADOS,-,-,ESTIAGEM,SE,656,-
2009,MS,5003751,ELDORADO,-,-,ESTIAGEM,SE,674,-
2009,MS,5003801,FÁTIMA DO SUL,-,-,ESTIAGEM,SE,682,-
2009,MS,5004304,IGUATEMI,739,01/07/09,ESTIAGEM,SE,1135,23/12/09
2009,MS,5004502,ITAPORÃ,-,-,ESTIAGEM,SE,675,-
2009,MS,5004601,ITAQUIRAÍ,-,-,ESTIAGEM,SE,657,-
2009,MS,5005251,LAGUNA CARAPÃ,-,-,ESTIAGEM,SE,214,-
2009,MS,5005251,LAGUNA CARAPÃ,-,-,ESTIAGEM,SE,708,-
2009,MS,5005400,MARACAJU,-,-,ESTIAGEM,SE,417,-
2009,MS,5005400,MARACAJU,-,-,ESTIAGEM,SE,709,-
2009,MS,5005681,MUNDO NOVO,2979,20/05/09,ESTIAGEM,SE,1136,23/12/09
2009,MS,5005707,NAVIRAÍ,-,-,ESTIAGEM,SE,752,-
2009,MS,5006358,PARANHOS,45,26/05/09,ESTIAGEM,SE,960,27/10/09
2009,MS,5006606,PONTA PORÃ,-,-,ESTIAGEM,SE,710,-
2009,MS,5007208,RIO BRILHANTE,14639,12/06/09,ESTIAGEM,SE,1137,23/12/09
2009,MS,5007703,SETE QUEDAS,-,-,ESTIAGEM,SE,676,-
2009,MS,5007901,SIDROLÂNDIA,-,-,ESTIAGEM,SE,395,-
2009,MS,5007901,SIDROLÂNDIA,-,-,ESTIAGEM,SE,658,-
2009,MS,5007950,TACURU,-,-,ESTIAGEM,SE,711,-
2009,MS,5008404,VICENTINA,-,-,ESTIAGEM,SE,561,-
2009,MS,5008404,VICENTINA,-,-,ESTIAGEM,SE,683,-
2009,MT,5103254,COLNIZA,108,06/04/09,INUNDAÇÕES,SE,1145,23/12/09
2009,MT,5103379,COTRIGUAÇU,510,02/04/09,ENXURRADAS,SE,958,27/10/09
2009,MT,5103858,GAÚCHA DO NORTE,35,23/03/09,EROSÃO CONTINENTAL LAMINAR,SE,974,05/11/09
2009,MT,5104559,ITAÚBA,24,16/03/09,EROSÃO CONTINENTAL LAMINAR,SE,959,27/10/09
2009,MT,5106315,NOVO SANTO ANTÔNIO,-,-,EROSÃO DE MARGEM FLUVIAL,SE,690,-
2009,PA,1500347,ÁGUA AZUL DO NORTE,-,-,ENXURRADAS,SE,845,-
2009,PA,1500404,ALENQUER,-,-,INUNDAÇÕES,SE,846,-
2009,PA,1500602,ALTAMIRA,-,-,ENXURRADAS,SE,830,-
2009,PA,1504802,MONTE ALEGRE,-,-,INUNDAÇÕES,SE,822,-
2009,PA,1505031,NOVO PROGRESSO,-,-,ENXURRADAS,SE,732,-
2009,PA,1505106,ÓBIDOS,-,-,INUNDAÇÕES,SE,823,-
2009,PA,1505908,PORTO DE MOZ,-,-,INUNDAÇÕES,SE,831,-
2009,PA,1506005,PRAINHA,-,-,INUNDAÇÕES,SE,832,-
2009,PA,1506807,SANTARÉM,-,-,INUNDAÇÕES,SE,699,-
2009,PA,1508159,URUARÁ,-,-,ENXURRADAS,SE,807,-
2009,PB,2500502,ALAGOINHA,14,06/07/09,ENXURRADAS,SE,1045,01/12/09
2009,PB,2500734,AMPARO,3,19/05/09,ENXURRADAS,SE,1091,14/12/09
2009,PB,2501302,AROEIRAS,8,22/04/09,ENXURRADAS,SE,1091,14/12/09
2009,PB,2501351,ASSUNÇÃO,-,-,ESTIAGEM,SE,283,-
2009,PB,2501500,BANANEIRAS,-,-,ESTIAGEM,SE,284,-
2009,PB,2501906,BELÉM,19,26/05/09,ENXURRADAS,SE,1129,23/12/09
2009,PB,2502052,BERNARDINO BATISTA,12,15/04/09,ENXURRADAS,SE,1091,14/12/09
2009,PB,2502409,BONITO DE SANTA FÉ,18,09/06/09,ENXURRADAS,SE,1091,14/12/09
2009,PB,2503001,CAAPORÃ,28,29/07/09,ENXURRADAS,SE,924,02/10/09
2009,PB,2503209,CABEDELO,20,26/05/09,ENXURRADAS,SE,1091,14/12/09
2009,PB,2503308,CACHOEIRA DOS ÍNDIOS,6,06/05/09,ENXURRADAS,SE,1091,14/12/09
2009,PB,2503407,CACIMBA DE AREIA,61,08/05/09,ENXURRADAS,SE,1009,10/11/09
2009,PB,2503902,CAMALAÚ,9,08/05/09,ENXURRADAS,SE,938,16/10/09
2009,PB,2504009,CAMPINA GRANDE,-,-,ESTIAGEM,SE,285,-
2009,PB,2504108,CARRAPATEIRA,2,28/05/09,ENXURRADAS,SE,1091,14/12/09
2009,PB,2504207,CATINGUEIRA,1,14/04/09,ENXURRADAS,SE,975,05/11/09
2009,PB,2504702,CONGO,1,07/05/09,ENXURRADAS,SE,1091,14/12/09
2009,PB,2506103,FAGUNDES,-,-,ESTIAGEM,SE,196,-
2009,PB,2502607,IGARACY,45,04/05/09,ENXURRADAS,SE,1091,14/12/09
2009,PB,2506806,INGÁ,-,-,ESTIAGEM,SE,286,-
2009,PB,2513653,JOCA CLAUDINO,4,23/04/09,ENXURRADAS,SE,976,05/11/09
2009,PB,2508505,LIVRAMENTO,288,08/05/09,ENXURRADAS,SE,1091,14/12/09
2009,PB,2509156,MARIZÓPOLIS,7,05/05/09,ENXURRADAS,SE,850,09/09/09
2009,PB,2509701,MONTEIRO,-,-,ESTIAGEM,SE,396,-
2009,PB,2510659,PARARI,-,-,ESTIAGEM,SE,575,-
2009,PB,2510808,PATOS,-,-,ENXURRADAS,SE,576,-
2009,PB,2512036,POÇO DANTAS,8,22/04/09,ENXURRADAS,SE,1091,14/12/09
2009,PB,2512077,POÇO DE JOSÉ DE MOURA,8,22/04/09,ENXURRADAS,SE,1091,14/12/09
2009,PB,2512101,POMBAL,1358,30/04/09,ENXURRADAS,SE,1091,14/12/09
2009,PB,2512200,PRATA,8,30/04/09,ENXURRADAS,SE,1091,14/12/09
2009,PB,2512606,QUIXABÁ,11,25/05/09,ENXURRADAS,SE,1091,14/12/09
2009,PB,2512705,REMÍGIO,-,-,ESTIAGEM,SE,538,-
2009,PB,2512747,RIACHÃO,4,29/05/09,ENXURRADAS,SE,1091,14/12/09
2009,PB,2512903,RIO TINTO,15,07/07/09,ENXURRADAS,SE,1091,14/12/09
2009,PB,2513208,SANTA CRUZ,27,30/04/09,ENXURRADAS,SE,1091,14/12/09
2009,PB,2513984,SÃO FRANCISCO,142,30/04/09,ENXURRADAS,SE,1091,14/12/09
2009,PB,2500700,SÃO JOÃO DO RIO DO PEIXE,-,-,ESTIAGEM,SE,837,-
2009,PB,2514107,SÃO JOÃO DO TIGRE,3,04/06/09,ENXURRADAS,SE,1091,14/12/09
2009,PB,2514305,SÃO JOSÉ DE CAIANA,1,04/05/09,ENXURRADAS,SE,1091,14/12/09
2009,PB,2514800,SÃO JOSÉ DOS CORDEIROS,-,-,ESTIAGEM,SE,311,-
2009,PB,2515203,SÃO SEBASTIÃO DO UMBUZEIRO,3,05/06/09,ENXURRADAS,SE,1091,14/12/09
2009,PB,2516201,SOUSA,71,23/04/09,ENXURRADAS,SE,1091,14/12/09
2009,PB,2516300,SUMÉ,841,27/04/09,ENXURRADAS,SE,1091,14/12/09
2009,PB,2516508,TAPEROÁ,8,04/05/09,ENXURRADAS,SE,881,22/09/09
2009,PB,2516706,TEIXEIRA,-,-,ESTIAGEM,SE,539,-
2009,PB,2516805,TRIUNFO,7,22/04/09,ENXURRADAS,SE,1046,01/12/09
2009,PB,2516904,UIRAÚNA,2,20/04/09,ENXURRADAS,SE,1091,14/12/09
2009,PB,2517209,VIEIRÓPOLIS,138,29/04/09,ENXURRADAS,SE,1091,14/12/09
2009,PE,2600104,AFOGADOS DA INGAZEIRA,-,-,ESTIAGEM,SE,215,-
2009,PE,2600500,ÁGUAS BELAS,-,-,ESTIAGEM,SE,702,-
2009,PE,2600609,ALAGOINHA,-,-,ESTIAGEM,SE,466,-
2009,PE,2600609,ALAGOINHA,6,21/01/09,ESTIAGEM,SE,1033,30/11/09
2009,PE,2601102,ARARIPINA,-,-,ESTIAGEM,SE,467,-
2009,PE,2601102,ARARIPINA,11,28/04/09,ENXURRADAS,SE,1047,01/12/09
2009,PE,2601201,ARCOVERDE,-,-,ESTIAGEM,SE,108,-
2009,PE,2601607,BELÉM DO SÃO FRANCISCO,-,-,ESTIAGEM,SE,37,-
2009,PE,2601706,BELO JARDIM,-,-,ESTIAGEM,SE,599,-
2009,PE,2601706,BELO JARDIM,16,07/05/09,ENXURRADAS,SE,1048,01/12/09
2009,PE,2601805,BETÂNIA,-,-,ESTIAGEM,SE,216,-
2009,PE,2602100,BOM CONSELHO,-,-,ESTIAGEM,SE,540,-
2009,PE,2602209,BOM JARDIM,-,-,ESTIAGEM,SE,481,-
2009,PE,2602605,BREJO DA MADRE DE DEUS,-,-,ESTIAGEM,SE,217,-
2009,PE,2603009,CABROBÓ,-,-,ESTIAGEM,SE,482,-
2009,PE,2603108,CACHOEIRINHA,-,-,ESTIAGEM,SE,577,-
2009,PE,2603108,CACHOEIRINHA,-,-,ESTIAGEM,SE,619,-
2009,PE,2603207,CAETÉS,-,-,ESTIAGEM,SE,541,-
2009,PE,2603306,CALÇADO,-,-,ESTIAGEM,SE,542,-
2009,PE,2603926,CARNAUBEIRA DA PENHA,-,-,ESTIAGEM,SE,483,-
2009,PE,2604155,CASINHAS,3,05/01/09,ESTIAGEM,SE,1034,30/11/09
2009,PE,2604304,CEDRO,-,-,ESTIAGEM,SE,95,-
2009,PE,2605103,CUSTÓDIA,-,-,ESTIAGEM,SE,578,-
2009,PE,2605301,EXU,-,-,ESTIAGEM,SE,659,-
2009,PE,2605608,FLORES,-,-,ESTIAGEM,SE,543,-
2009,PE,2605707,FLORESTA,-,-,ESTIAGEM,SE,518,-
2009,PE,2606002,GARANHUNS,-,-,ESTIAGEM,SE,140,-
2009,PE,2606309,GRANITO,-,-,ESTIAGEM,SE,519,-
2009,PE,2606309,GRANITO,62,04/05/09,ENXURRADAS,SE,1049,01/12/09
2009,PE,2606507,IATI,-,-,ESTIAGEM,SE,287,-
2009,PE,2606705,IBIRAJUBA,-,-,ESTIAGEM,SE,644,-
2009,PE,2606903,IGUARACI,-,-,ESTIAGEM,SE,218,-
2009,PE,2607406,ITACURUBA,-,-,ESTIAGEM,SE,544,-
2009,PE,2608057,JATOBÁ,12,28/05/09,ENXURRADAS,SE,1050,01/12/09
2009,PE,2608750,LAGOA GRANDE,-,-,ESTIAGEM,SE,91,-
2009,PE,2608909,LIMOEIRO,-,-,ESTIAGEM,SE,545,-
2009,PE,2609105,MACHADOS,-,-,ESTIAGEM,SE,219,-
2009,PE,2609303,MIRANDIBA,-,-,ESTIAGEM,SE,562,-
2009,PE,2614303,MOREILÂNDIA,-,-,ESTIAGEM,SE,484,-
2009,PE,2610103,PALMEIRINA,-,-,ESTIAGEM,SE,220,-
2009,PE,2610301,PARANATAMA,-,-,ESTIAGEM,SE,579,-
2009,PE,2610400,PARNAMIRIM,-,-,ESTIAGEM,SE,99,-
2009,PE,2610707,PAULISTA,-,-,EROSÃO COSTEIRA OU MARINHA,SE,103,-
2009,PE,2610707,PAULISTA,-,-,EROSÃO COSTEIRA OU MARINHA,SE,691,-
2009,PE,2610905,PESQUEIRA,-,-,ESTIAGEM,SE,645,-
2009,PE,2611101,PETROLINA,-,-,ESTIAGEM,SE,92,-
2009,PE,2611200,POÇÃO,-,-,ESTIAGEM,SE,600,-
2009,PE,2611533,QUIXABA,-,-,ESTIAGEM,SE,646,-
2009,PE,2611705,RIACHO DAS ALMAS,-,-,ESTIAGEM,SE,38,-
2009,PE,2611705,RIACHO DAS ALMAS,-,-,ESTIAGEM,SE,546,-
2009,PE,2612109,SALGADINHO,-,-,ESTIAGEM,SE,647,-
2009,PE,2612208,SALGUEIRO,-,-,ESTIAGEM,SE,660,-
2009,PE,2612455,SANTA CRUZ,-,-,ESTIAGEM,SE,470,-
2009,PE,2612471,SANTA CRUZ DA BAIXA VERDE,-,-,ESTIAGEM,SE,39,-
